name,version,hash
python-django-polymorphic-doc,3.1-1,cf294ab0818bd8cf342fd83044f44657
vdr-plugin-fritzbox,1.5.4-1,543fca3420fc86e9fd54731edca9c179
libfreerdp-client2-2,2.4.1+dfsg1-1,2d1bf22c46caa910a47032604d5d329d
gir1.2-ayatanacommon-0.0,0.9.6-1,eb0ea060c690793313855f3850d08246
libghc-glib-dev,0.13.8.1-1,1f16edb51f1c8061a86d4e17cc2145a1
golang-github-yudai-golcs-dev,0.0~git20170316.ecda9a5-3,6f2ee58258c6c878f0e511b1053dbb06
libghc-monoid-extras-dev,0.5.1-1+b1,055f6ba8ba6c09e2b64ca053074715b0
libn32stdc++6-mipsr6-cross,11.2.0-9cross1,bb3a4563e496342a4b8d2d5836e74fc5
libkf5coreaddons-dev-bin,5.88.0-1,674dda93d7f43fe060c21c54c457ba58
libcork-doc,1.0.0~rc3-3,e0230799f89920b5a96012f8d0e61253
fonts-firacode,6.2-1,4ac02ba7c27ee02fc67c52af19718f64
libghc-binary-orphans-prof,1.0.1-3+b1,dd5545bebcd9346df57437c0ab58150b
dovecot-gssapi,1:2.3.17.1+dfsg1-1,a942e1be2460572e2da678c38e5791b9
grc,1.13.1-1,45a2bf25cfaabc47aa41a150eb84bf3d
bind9-host,1:9.17.21-1,46e1bf9c2206ee1cbdecaa357669fa32
phast,1.6+dfsg-3,30a46ff37ed992b47da5eb1029cf1793
gitpkg,0.30,d7c108ead9ddc948f6d45160a476cfe6
libost-geom-dev,2.2.0-9,f6a407d129c7f6d81db1b9d7deb06670
gcc-11-cross-base-ports,11.2.0-9cross1,34eb1b4fb713087efc816781bb55e480
seqsero,1.0.1+dfsg-5,eaf312f4deeeb33286199f522950680a
libauto64fto32f-java,1.4+ds-2,a8a24a083f58176e765c639eaa1306b0
ssft,0.9.17+nmu1,1c364480ae7ece3da643d7c7435a39f1
dcm2niix,1.0.20211006-1+b1,6f537133dcbbfcf003264ac15fbdb621
lib32stdc++-11-dev-ppc64-cross,11.2.0-9cross1,043e8901ecc885bfb4e627caafd67608
libgphobos2-mipsel-cross,11.2.0-9cross1,6f649124cd0570d707f74f54569ec3e8
lib32stdc++-10-dev-amd64-cross,10.3.0-8cross1,837bb673d0a29b22707a2df6f83aba3b
golang-github-spf13-nitro-dev,0.0~git20131003.0.24d7ef3-4.1,d9c666dbc53cbf4af0a02866a463acf8
gobjc-10-multilib-s390x-linux-gnu,10.3.0-8cross1,0d0c35ff7f975a86023a5a180398181a
node-astw,2.2.0-8,c9986a20307cfe4621e0fa9c1f5cad42
arandr,0.1.10-1.1,6a3eb314f64202b0bec2865359db3351
libkf5contacts-dev,5:5.88.0-1,aa937a470f2fbc7b88dfee4d12ed48af
libcomment-preprocessor-java,6.0.1-1.1,8952b6a2546773a01c7f7e6ca9eb6e92
deb-gview,0.2.11.2,7a8538654a22d909b845951abdcc65b3
node-ansi-styles,4.3.0+~4.2.0-1,8ff8faa60afedb8c90d2ab98a0a3517b
mkvtoolnix,64.0.0-1,d80b87d1b5916ebab17ebfc777ea796b
libfarstream-0.2-5,0.2.9-1,bee977513b9928e5ea1b97375afac4b8
ibus-table-cantonhk,1.8.2-3,3fa8ef954b6218e3660cd7fbfc874108
python-willow-doc,1.4-1,2d0facdab6fa623af79992cfe4d85ae9
libreoffice-writer2xhtml,1.4-11,da80478b6dd04c322262d1147a321189
libboost-test-dev,1.74.0.3,0ef4e1ece41a6cbfffe7a36e4d0c0b15
fasttree,2.1.11-2,6ae1de9cba303d6096f3a51ae65441a4
libreoffice-style-karasa-jaga,1:7.2.5-1,b2a0e65739311eb5e4473c7b21ffe2b2
r-bioc-dirichletmultinomial,1.36.0-1+b1,42babb4d1ede9267fd2ead04e45573ea
r-cran-rex,1.2.1-1,6318a8371e9e749c154afb9e29074b76
dnsmasq-base-lua,2.86-1.1,2eb9ab2d7421af6049f85cc83de7af7d
libconcurrent-java,1.3.4-4.1,52fbb51be12a4c65529a5aef179eeacf
libparsexp-ocaml-dev,0.14.1-1,4dbf20b2fa7d5d359a5e208eadc199ed
qtcreator-doc,6.0.1-1,90d890fc6b6ea744a635683b4b497a8b
appstream-generator,0.8.6-2,3d2a13a514dd2619911495f0ec662ed3
cython-doc,0.29.24-2,61fd43f84cff0f370544cb9a1ef4d912
libc6-mipsn32-mipsel-cross,2.33-1cross1,5e2dccf42fe551fabaf621e4fb13c217
libdevel-overloadinfo-perl,0.007-1,dc37ff66f525e7a131ab764fa3c803c9
wine64-development,6.0+repack-1,0cc8a19c822ffc858f3fd5ba29d3b552
gnome-nds-thumbnailer,3.0.0-2+b1,09433a2ef34d5a8b4c32f6887633947a
libwww-mechanize-autopager-perl,0.02-3,0097a64bd884596b843947482c61d326
libgraphblas-doc,6.0.0+dfsg-3,e248af61a4eb8f4b87c50c220181210a
libreoffice-help-tr,1:7.2.5-1,29235c572e63fee8b49eb96d3f0ba5c3
libghc-test-framework-hunit-dev,0.3.0.2-7+b1,121d5c0a39156337e73c690bee5208a7
golang-github-kisielk-sqlstruct-dev,0.0~git20150917.0.0b86a3e-2.1,df33deed83c4f052b9e6ffaf91dcae28
libglu1-mesa-dev,9.0.1-1,46011eab3ffa1ce6d9f75f37c8af921c
libeclipse-jface-text-java,3.18.100+eclipse4.21-1,10f7d330e2a7b650f5a6cc1bbf52e75b
python-setuptools,44.1.1-1,2930171d7d577da3417ae5e841c37eaa
fusiondirectory-plugin-fusioninventory,1.3-4,c7614f3e06c1241e1ca4c6f7e3497213
node-zkochan-cmd-shim,5.2.1+~1.0.2-2,a6f98efe8533df028046abc93c321a01
gokey,0.1.0-1+b6,37dcc727b45d0ae12a4ad0c41e820600
systemd-cron,1.15.18-1,df45ac269d41b1677d478ac7916eadfb
kicad-doc-de,6.0.0+dfsg1-2,1d4afa22626bf4f532033b390d94e591
wrk,4.1.0-3,6fb6dabce74ecb62e58d02f0201ade79
erlang-snmp,1:24.2+dfsg-1,ceb024a82a7ca9405711a934bf6cb457
pique-doc,1.0-3,584b2df568f616437151760635c55a46
poppass-cgi,3-6.1,8d59d865b3f227de1308d2bc03f7ab71
libmono-system-web-extensions4.0-cil,6.8.0.105+dfsg-3.2,163feb242254005d391863291a12ea9a
ruby-mechanize,2.7.7-3,2e68ce001cc158326bccd5b63b8348ca
libghc-cassava-megaparsec-doc,2.0.1-1,c4dea191a87428095a4220f740d888da
binutils-i686-linux-gnu,2.37.50.20220106-2,ef390739661ded2ae2c38867624d73f1
gobjc++-9-multilib-powerpc-linux-gnu,9.4.0-1cross1,1e0414c7cce6cbce3dfeb5d707c97d9a
libaqsis-dev,1.8.2-12+b3,261f1df7f948080bfc5030c391091f19
python3-flask-migrate,2.6.0-1,7a476411f75e1c3c608d7343ddc795ed
ruby-diffy,3.3.0-1,6e372b40008a0284544f8d73f3d64d78
python3-aioinflux,0.9.0-2,9e3490b6ad8aad0d337aeaa302daef34
debian-installer-11-netboot-mipsel,20210731+deb11u2,6ebb23571bbd971ad39f3693cfbf8be9
libflorence-1.0-1,0.6.3-1.2,e001af09c19585b819256ec19371c569
libplist3,2.2.0-6,90d66cc15cdd0167a27fd996832b2417
gobjc++-10-multilib-powerpc64-linux-gnu,10.3.0-8cross1,906b2df773a4d83442e020cf958f4cc6
libglyr-doc,1.0.10-1,472d2d1d9bc928daf7261bf8bd6a8673
libmpc-dev,1.2.1-1,5107edfe5b4b31a334f98b160061f600
libpdf-reuse-perl,0.39-1.1,ad19b8e5f8671e8e81e3ea86d0649cfe
librust-bit-set+std-dev,0.5.0-1+b1,fd3c2e094f309d54bef41bbe50d7563d
berkeley-abc,1.01+20191006git52a8ebb+dfsg-1,1605b74eafc9479bc5afc031ce058ce8
liblinphone-dev,4.4.21-2,eab572642c736c54f84d0e1649a55210
psi4,1:1.3.2+dfsg-2+b1,13a36571e423aaf41627a28747dd738a
med-dental,3.7,96442ebfd021c2dbcf20d7bec54f4379
g++-10-multilib-mipsisa64r6-linux-gnuabi64,10.2.1-6cross1,2627f3ccdf4432ac3b19e206f34ac244
crossfire-server,1.75.0-3,cf4d38185f32b00fc48a7fabfad84db7
librngom-java,2.3.0.1-10,486a4fa3b5165bf08313aaafe5a7cd8c
libmbedtls-dev,2.16.11-0.3,e51a971c01f00ca8cce4f09fe2e279bb
libghc-assoc-dev,1.0.2-1,e23aa217c5651dd8379617da26b1a8da
libparse-exuberantctags-perl,1.02-1+b8,c24a4b84da55124d286a7b0dc5b9fe88
libmono-system-servicemodel-discovery4.0-cil,6.8.0.105+dfsg-3.2,82c0dfac9f454eaaff3074ba76e6c6b8
python3-sphinx-autoapi,1.8.4-1,5a52c0b15cfe2c0b1d94fcc4ff66f29f
libpbkdf-ocaml-dev,1.2.0-1+b1,b8489d14cadffb07b6c010d4a07ddab6
bowtie-examples,1.3.1-1,584403bf29157843b5d3ec1c5c164c30
coinor-libosi-dev,0.108.6+repack1-2,11899d56450801c2dcbfc2491a69f93d
imaptool,0.9-20,c94a4543ae0fa7a439ca8007e83dc967
spf-tools-python,2.0.14-2,ac69f89f2e71559e1726e02bc7f030f9
tokyocabinet-doc,1.4.48-14,f6f671bca4eeec458c8f49681dd3a54a
libghc-pipes-bytestring-doc,2.1.6-4,c597f077155e57502d42c7d258c26783
kalgebramobile,4:21.08.0-1,ece5206fcc7193c782fd6761c83e2356
tryton-modules-timesheet-cost,6.0.0-2,b9840ce275bfcd9d2003ba96585fb3d6
libalsa-ocaml,0.3.0-1+b1,a03462eaf265bae2495b8cf7900ecb54
nautilus,41.1-1,5833c16f01c62f47d0ca12cf0ac73a12
libpath-dispatcher-perl,1.08-2,368a0327497945bd967ee252c24efef6
libpawlib2-dev,1:2.14.04.dfsg.2-10,29439ff4a8ef67a26c12fc884115ed07
r-cran-systemfit,1.1-24-2,e270897e1af99097de3b6a9baf5cb531
roundcube-plugins,1.5.1+dfsg-1,ea30a2978fe8e3c760099978cba620cc
golang-github-alexcesaro-log-dev,0.0~git20150915.61e6862-3,39ec536950753c95ba0203c8f12a05f0
asciidoc-tests,10.1.1-1,483fbdc9a219bdfc2edc2d24d4defe54
libipc-run-safehandles-perl,0.04-2,758f62b2f981f9e60136596d73ba65e1
forensics-extra-gui,2.33,fa492b1f91853a3728a9be1f02952609
libc6-dev-x32-i386-cross,2.33-1cross1,cb593b3940bd1f0e6e922773eeaed35f
libansilove-dev,1.2.8-1,967a1b51974744d5e5b03d0dde415431
libgoogle-protocolbuffers-perl,0.12-2,01397c6d367dd537b309ede8d6aaf114
libsigc++-2.0-doc,2.10.4-2,f2b51d8263d8ade4b96945f5c6e00a0c
libgmbal-commons-java,3.2.1-b003-1.1,e66b8028a068d1d9a7ca64333668e1fd
libtex-encode-perl,2.010-1,b24ccd94d9a7ff5c844023746197890b
libxml-checker-perl,0.13-6.1,17e7edcd4e21eea96ac0b7b4b88debfa
r-cran-ggsci,2.9-3,4f3d31b4afb30277d54e20f81614e05b
indi-rtklib,1.0-2,df13fb201a906f1b5d79f1a469d9ced4
libicu-le-hb-dev,1.0.3+git180724-3+b2,202205773b79f8be60d5c159e3f9ff68
xmms2-plugin-faad,0.8+dfsg-22,7885750219c4e7678cb3debe4a70f3ff
db2twitter,0.6-1.1,2b873c6006f0ff2e59ceaa996cc3e1b9
node-on-finished,2.3.0+~1.1.1-1,08543e6b9b5fe3646a9fc03cb606b9c5
rng-tools5,5-4+b1,2c505c63aefd58839cfb22e49af88a06
crossbuild-essential-armel,12.9,4dd187a741fd5d41daaa318d5c65cc8a
lgeneral-data,1.1.1-1,acf04ad5bff454f59ec87a2fa68e788f
libghc-classy-prelude-conduit-dev,1.5.0-2+b2,bbc63587cb306693abd02c9f12af4a64
predictnls,1.0.20-6,fb10b5244de859fb8b64fa5532188e0d
node-typedarray-to-buffer,4.0.0-2,7b286370929c405d9f90668361f13735
libmfx-dev,22.1.0-1,af7383312a4ba0288210a044ebf1298d
myspell-hy,0.20.0-2.1,9fd5187335392c14689f024ca87c5079
cpp-11,11.2.0-13,15ea49e29b3fb0f8259a3020d4485226
libtrilinos-sacado12,12.18.1-2+b1,aa1790f9459a8aaecbddbac63ab54e5a
morsegen,0.2.1-3,4afd15dffa404c7381437198b5864575
ruby-svn,1.14.1-3+b2,dbb2de8bed75cb00ae49bdeb9c409928
pypy-six,1.16.0-3,10a68bf7e6e856b15d8a8a5c174933af
libgo16-x32-cross,10.3.0-8cross1,d96ea29f8fccabbc45c35fb9d99c4e20
bd,1.02-6,1ee74c5f5154159109341379856f6c04
dhcpcanon,0.8.5-2,90cc7ee008749cb56654aed988893039
libfilesys-df-perl,0.92-6+b6,e3562d6da75b95a389308e219c0d5495
dnswalk,2.0.2.dfsg.1-3,ed510538f0283a29a5f39ad72cf66950
gnome-shell-extension-arc-menu,49+forkv18-1,cdb8e93cc190c390760cd39bc023cc11
linuxdoc-tools-info,0.9.82-1,f71ae49d0d6f1ffae92ee82c1ef87c32
kopano-server,8.7.0-7.1,c5bb6054b7b26943ac3617b1dcabd39b
libqxp-tools,0.0.2-1+b1,394ffaee442cb2b3350280f4fa0b4961
python-cattrs-doc,1.9.0-2,41889e312313c6cea95b08862ce349a4
r-cran-emoa,0.5-0.1-1+b1,eb3ab9833155f6de1eb9aaab433b49c4
librust-libdbus-sys-dev,0.2.1-1,fc0d1ba1c9be393be1e7abd85082fda9
python3-libolecf,20181231-2,e15744da0b44de775b6a119f177da4be
libkf5parts5,5.88.0-1,c6f98b9531455d709541801863d989e6
c++-annotations-latex,12.0.0-1,345dd327c459c699f2564e1c2abecd80
python3-googleapi,1.7.11-4,663fdddb8ca434f1828505f536763cd9
libfilesys-notify-simple-perl,0.14-1,4cbbb2cc8bf737f732b7baf27af12be1
libcrypt-ciphersaber-perl,1.01-2.1,4b0060ed58187c76f0b93cc7590c1835
sniffit,0.5-2,47a5ba95add8eeef4ebdbd8bc4caebec
librust-sop-dev,0.2.0-1+b1,5732b8a2c855ee5c198d125f5b8363c7
python3-dolfin64-real,2019.2.0~git20210928.3eacdb4-2+b1,3f9d3dc8c171fed6c98ddd38d708dd56
a2jmidid,9-2,e2986ea0efbe363769c4f7ce038601cd
libgnatcoll-syslog3-dev,21.0.0-4,ea4f1d9a392bf96f6ec7b0557be55d5b
libdraco3,1.5.0+dfsg-4,0ca54a4754bb3630758a85df9d7ac1b2
kde-telepathy-debugger,21.08.0-1,d186201ec199e3b9bab46ae7afe1784c
libtest-modern-perl,0.013-2.1,768458c80e8498de45d9b591f66811fe
libcreg-dev,20200725-1+b2,98edd71e6fa56ca7bcf4ecd4dbbf42c0
spf-tools-perl,2.9.0-5,3a448a487d8bd628532c2e630cba9bed
polled-camera-tool,1.12.0-9+b3,f5083d7411ebd720cb8eb91f7b1eada7
libgupnp-dlna-doc,0.10.5-4,6960d656e8911c2b338c18b17a41c16e
libxxf86dga1-dbg,2:1.1.4-1+b3,481e893c7aaab8f4841930dfa0efcbd9
libsx0,2.08-5,36f3dab0a091688c99154e5212178607
dunst,1.5.0-1+b1,8a19ed911c72cb2ddeba4b0923732db8
php-horde-compress-fast,1.1.1-10,b4f8653bb078f8dde003c56beb0e5d2a
librust-ttf-parser-dev,0.3.0-2,3c9c887c7bd05cf962459ab0ae516696
python3-postgresql,1.2.1+git20180803.ef7b9a9-4,79065b617f1799986f08a45cdb35d330
libevas1-engines-x,1.25.1-1,98e87c9bf8528056949eb6f55c035bc8
dustracing2d,2.1.1-1,c866dae6c6f33ff28cd21a26ab4be4bf
libghc-time-units-dev,1.0.0-3+b1,d7c73d3734758082a972dce445500224
libghc-system-fileio-prof,0.3.16.4-3+b1,422f4f28d5002b32748c1e36548c69af
ktimer,4:21.08.0-1,a58ad4a8bfc47410f4f8e34a859baecc
libopencv-video4.5d,4.5.4+dfsg-9+b1,711c329baa375a444a0338c42b75d9c7
python3-rencode,1.0.6-2+b1,64c07e04537b9d6d1520cde9cfd532d1
python3-avogadro,1.95.1-6,57a68a3846eedc7c71010ec1174b4a4e
ruby-rack-oauth2,1.19.0-1,f3f68d99043ba8b6c8ae438079b9f8c9
pmailq,0.7-1,034e4d2d645ef91fef86f32a67c908ab
dummydroid,1.2-2,035abe34f04f1ec4437579bfce1a2bdd
libcap2-bin,1:2.44-1,5f7685bb62fec606d82e7f9494477380
libktorrent-l10n,21.08.0-2,b706b396a557970694edf2862d4000c0
ruby-hocon,1.2.5-1.1,a5f704558c770271c8ef4166bc7013f3
python3-periodictable,1.6.0-1,08a737adccd42be4c37cfe27e8dda725
sweethome3d-textures-editor,1.8-1,75ae9fe9b7956bb5722fb54f28cd9ca0
libghc-http-common-doc,0.8.2.1-1,2cb12d3466c126dc6aafc57d419f1dc9
php-symfony-polyfill-intl-messageformatter,1.24.0-1,400c8901a4836e86b000dd71fefe2314
node-assert,2.0.0-1,caf03fce04a4df031ea939467d8d385f
libopenctm-dev,1.0.3+dfsg1-2.1+b1,88859a49db1f2cbb488aabb4d0a9ef54
ruby-mini-mime,1.1.1-1,902ed9d438fdc0ce197158b9114f369e
libboost-test1.71-dev,1.71.0-7+b2,9204e4d4c4676c58e8243c19c2ff230d
g++-10-multilib-mips-linux-gnu,10.2.1-6cross1,e7eb386d793d0d3141e50702a902a487
routine-update,0.0.10,a59e8d8b279d8a66484e6b7a83a10145
libkf5filemetadata-doc,5.88.0-1,b61ea12bf12cb72f9c4f4543622f3f74
libapache-mime4j-java,0.8.2-1,3427a8ed1821e23ecc25f46d53a7e2f0
node-builtins,4.0.0-1,05add9d1fad4082f6f840332c4fb6766
ruby-rails-assets-jquery-textchange,0.2.3-1.1,8651ad7039f38b798f066b5a19e0b517
r-cran-extradistr,1.9.1-1,5b4c8e5a387c662fc956d755ab031e85
libghc-xmonad-wallpaper-prof,0.0.1.4-7+b1,2fdcb7a495f9aaf4c80ec7a23d8cd4ec
libspoa7.0.0,4.0.7+ds-2,bb26d9cbae7664fdade4dbb123194fdb
lib64go-9-dev-x32-cross,9.4.0-1cross1,b4be4f99b66a3156a017decc315bc844
libdtkgui5-bin,5.5.17.1-1,abe4754641b559ef996ee47393b86268
python3-pipdeptree,2.2.0-3,4b63826f4bcc90535452830cdb2fd4a4
tcl-xpa,2.1.20-1,818cdde0223b250980f7414c07ae57cf
liburiparser1,0.9.6+dfsg-1,e1cef45e5c3c4a69ffdd2f15a3ba760c
libotbqtwidget-7.2-1,7.2.0+dfsg-1+b5,798b36655b4dff365138c4280d5719e9
libpoe-component-server-simplehttp-perl,2.28-1,f00d0d6fab09c1b721119499fa2e2262
eq10q,2.2~repack0-4,0ac3d8db6c6970235033bc2929fdc64c
libemos0d,2:4.5.9-7,c69ebd7c45b40cb37984ad195c3e6385
dssi-utils,1.1.1~dfsg0-5,ed2a015d3dee6c551c27f23a5e55edea
dnstap-ldns,0.2.0-5,8ac5b39d53457104ebf25a0a8168ace9
libmoosex-singleton-perl,0.30-1,9cb9905eac4a9f2e84e65ad91e6104a0
python3-port-for,0.4-2.1,d41eb7e8352f47c5083942a61d22fc90
starlink-votable-java-doc,2.0+2021.10.15-2,ed21cc956e10fbdcd087d8b46c660330
libreoffice-l10n-zh-cn,1:7.2.5-1,e16c6c2b8647e166332d5b773c87cece
libweb-mrest-cli-perl,0.283-1.1,db8af47abb750cd23d17e62771781545
ros-robot-dev,1.16,7614dabc56589c6810a462ceaf3813fd
wdiff-doc,1.2.2-2,4e05bed8bf23bf1c9aff548e00d3fcf9
hyphen-is,1:7.2.0-2,72ad76e57b0193b3e8f7d0ebad71e89a
camera-calibration-parsers-tools,1.12.0-9+b3,5bf677c7b387795566fbcf2e1fe7a9b0
kid3-core,3.9.0-1,6eb1ede6f094315ca7de331f77de4c64
swupdate-doc,2021.11-1,b42bf7483e5d12aa9596e033becf69c5
libequinox-p2-metadata-repository-java,1.4.0+eclipse4.21-1,be3cb630e4737dc9b8b22d1704fb96f0
libgupnp-av-1.0-2,0.12.11-3,7a5e6d7a208641299b8f2eaa037a6cb6
libreoffice-help-ja,1:7.2.5-1,f9802a78d54b9c5cf8dfbaf63b6f1bb8
python3-forge,1.3.0-7,245f2caacab8616f0fc48d677e2afdb2
lifelines-reports,3.0.61-2.1,74db78b96a1ed95178d9e5f7c5e7e5ab
libghc-exact-pi-dev,0.5.0.1-2+b1,f48da60ddcf6e72e6a21b8e965cd270a
libreoffice-l10n-zh-tw,1:7.2.5-1,6046ff6eb17daf2119d90e9fd678962f
thunderbird-l10n-nl,1:91.4.1-1,e9e68b61a2f572f8ca274aefd390cbec
python3-magnum,12.0.0-2,923491c70689f517111cfa66dc269d5c
librust-half-dev,1.6.0-2,24f7f32b6650e39a6085e721dee5178f
g++-multilib-x86-64-linux-gnux32,4:11.2.0--1,70b4138357f12e046518a9065323ead8
libn32atomic1-mips64-cross,11.2.0-9cross1,d6621b582e170e1f56021d5efab1b593
libcommons-validator-java-doc,1:1.6-2,67cfb384e1f5fbfa949c6e3119366f6c
389-ds-base-dev,2.0.11-2,dd0892ebf50f49f90c358e1f1ec55604
libc6-dev-x32,2.33-2,0100518dee9d4403f8e61512e0649f89
libpackage-stash-xs-perl,0.29-1+b2,2d5c7f55aa716aec272b86cbb2492bb4
python3-seaborn,0.11.2-3,8aecbd5299f2f9dd0e53dce96bed4771
qtsvg5-doc,5.15.2-4,d542e318528740c4b68132cff2506548
librust-pocket-resources-dev,0.3.2-1+b1,c6e231510fad85968d545582c13370ac
libhypre-dev,2.22.1-3,a1ca18a3a262ece633e5c27f26a4bd56
libcdio++-dev,2.1.0-3,f4f25499317bc413412e45c940298ca9
python3-svglib,1.1.0+dfsg-2,48189ebd969b5508a758dcff13371624
libsndfile1,1.0.31-2,1849bce239b2896caeadf2f2dbfaaed9
libvma9,9.2.2-1+b1,d1f2be7e69bf1b1e73bcf644c6eca616
ruby-cssminify,1.0.2-2,787af5ecfd1fba6b1ed322dcef24f1e5
qtikz,0.13.2+ds1-1,0b791151bcddc816654fcb48a98392c1
lbcd,3.5.2-3+b1,5ba30bafcdec750cf52a1ddae644fa6d
aggregate,1.6-7+b1,791d38219a044940f109ac2aab672192
pythia8-doc-html,8.1.86-1.2,bd480793308edaf50bb6b2cb6a934d4b
libsub-exporter-progressive-perl,0.001013-1,9ba8b6ee712ab1641f41a0542b2577fa
ruby-sequel-pg,1.14.0-1+b1,045c74c2e626c3f80b17f59231ceac20
webmagick,2.02-11.1,b8f0524826a875873a672ea8e9caf459
tuxmath,2.0.3-8,4e68cc8c4ea3ab903b53fdd5082869ed
gambas3-gb-term-form,3.16.3-2,4e70f36c28117bc43b15be778fec4a77
libghc-hspec-attoparsec-prof,0.1.0.2-7+b1,e18dfd1b5c6ba8187d4f74ad2e445bb1
libghc-regexpr-prof,0.5.4-15+b1,3ab32ed77f1fa276e680ecc55776870b
profnet-snapfun,1.0.22-7,7bb95331962d76c2f8fae1a9485d90ec
charliecloud,0.25-1,1e05d98d56a5770fba9de8e9440a7c56
task-hindi-kde-desktop,3.68,4a6b62741891bc5c81cda65f4547ba89
nordugrid-arc-plugins-xrootd,6.14.0-1,6203475756c26cad1ef99a97a9c2463d
libdata-dumper-simple-perl,0.11-5.1,55f56f64febd916136b5f98ead97ebf5
libfontenc-dev,1:1.1.4-1,349f7e97824a17cdda5e49de569006de
tesseract-ocr-iku,1:4.00~git30-7274cfa-1.1,29fc99e5a35b3ecedcd8732b26af50e0
sisu,7.2.0-1,71b3bc993178a3606f883ca314960166
sphinx-doc,4.3.2-1,dc31a18931bdbe603704efa52708c1e3
php-mariadb-mysql-kbs,1.2.12-1,5981d7e83348ec7be2225080a7299163
hydra,9.2-1,1d1d5c1bbf3272c392cdf44fcac0ce12
gnome-screensaver,3.6.1-13+b1,a43412c0ebf131f641c44d9062f32a16
libgomp1-i386-cross,11.2.0-9cross1,14a804e202edbc29a3d3843bc92d7cc7
libghc-dimensional-doc,1.3-2,e535127d8305be9abf964e6b2282bcd0
libknopflerfish-osgi-framework-java,6.1.1-3.1,629d542ed21d7d76ed8a0269e8a7b446
libiterator-simple-perl,0.07-2,8601c0bce6e1a0cebc9c73f439dec917
hamradio-tasks,0.8,5796c59b5e6f4169b0ec3a4155c70ef6
mopidy-internetarchive,3.0.0-2,d4ebcfd01e331955a2fdb6a826f2d787
libtest-mock-redis-perl,0.22-1,7bf7071979ce3d65ccc7b0365cd01876
php-horde-nag,4.2.19-6,f3643bf769562c8c4ac056e237565051
python3-rosboost-cfg,1.15.8-3,53944767ac8b9cbbfacfe9a7d9fdad86
libstdc++-9-pic-hppa-cross,9.4.0-1cross1,84879462cc045c5fa8054179b0c683d3
gnat-11,11.2.0-13,8f24b013806a4e1a374763fed19d4bde
r-cran-tidyselect,1.1.1+dfsg-1,9455be75a55c9870be9a709bd1af319c
python3-nose-random,1.0.0-2,f557966d43ee58ce36e0c8b3473fdd2c
librust-reqwest+default-tls-dev,0.9.19-5,40670d07d4da2cc553448c0a1c9f205c
sasview,5.0.4-1,14f16f2940bd5d6d768893a389f0c5de
libkf5widgetsaddons5,5.88.0-2,747bd5bf0f33c91050afb63a6aea1b44
astromatic,1.2,a38329c67de94f8570c8b326414e06a9
wesnoth-1.14-core,1:1.14.17-2,fdecb42ee4378c50d40b28ac181f8c0d
fonts-monoid-loose,0.61-3,10201bf99f837c1b6710a046b0ff30ce
elan,1.0.6-1,7000fc512b9e7686984c78d05dfebdf7
golang-github-emersion-go-imap-dev,1.2.0-1,282ad8e07b71a255d82b0a8f003ddfa3
liblomirimetrics5,1.3.3000+dfsg-5,e9cc125c64fdbc4d910259df5cf4f930
libghc-hcwiid-prof,0.0.6.1-4+b1,05b23a9ea709e8df7519c4951e49e65f
libghc-newtype-generics-prof,0.5.4-1+b1,4d6e4e665c60bb27929ce85fb80dfe36
libode-dev,2:0.16.2-1,7a9178468ff8509f6a4ba55e98e0e18a
libdvbcsa1,1.1.0-2+b12,c6389dc50fc6f9ba2917bc82d6520fbd
mpdcron,0.3+git20161228-3,904f7903736ffe2fa637a7630942c219
libfastutil-java,8.5.6+dfsg-1,6dcb083f4f439b227cda0d604d7ec044
keyboards-rg,0.3+nmu1,1a6e6173fa88acd904e6402b10092f4b
node-base64url,3.0.1-7,e4ed12746568654ead4e0ab688686abb
lib32gcc-9-dev-x32-cross,9.4.0-1cross1,7ecf4ce24749365e72e17f2f151d03e0
lib32objc-9-dev-mips64r6el-cross,9.3.0-8cross1,2e1c8591788237e98acad6c8a66eb195
gir1.2-gusb-1.0,0.3.8-1,350e0d6e3d04a310d1d6b79933331cdb
gcc-multilib-mips64el-linux-gnuabi64,4:11.2.0-2,6eb58afceefc1e29ab7cd410ec0fc6da
python3-et-xmlfile,1.0.1-2.1,13ec7892b1c321f04f71351dd4649060
freeipa-common,4.9.8-1,759732e1a0de7399c067153963c631df
pki-ca,11.0.0-1,a534290316be94f0f37098a78d46eb18
librust-rust-code-analysis-dev,0.0.18-2,cdaaf07ba3abb898b00c4b03ec901d42
dict-de-en,1.9-3,b2ddb29aae063a8e63e80d1039650bfc
golang-github-albenik-go-serial-dev,2.3.0-3,f837dbbee11a85962e63c95761a034cf
libdvdnav-dev,6.1.1-1,de366891d4b43004f416d62ca15f1cbf
nextpnr-generic,0.0~git20210102.9b96280-1,cb0087f7abdc2fecc41cd8b390cead7a
libncursesw5,6.3-1,1468224e024f2b3919c312864c01a2f6
freedroidrpg-data,0.16.1-6,3c0e9d1173a1660707c876c38bfb3761
golang-github-tidwall-rtree-dev,0.0~git20180113.6cd4270-2,9e24461423bb246462b9695135c3d55e
php-symfony-turbo-sms-notifier,5.4.2+dfsg-1,62947acc30c2d400791da5fece6363e1
wyrd,1.5.0-1,eb704fd25a686f71e225e9fdcbfe9fec
ruby-hamster,3.0.0-3,c7153b92c0972b26ec57642068ae11aa
pdns-tools,4.5.2-1+b2,7bb48b3f190267205a59eedd7ceb4685
